,location,total_cases,date
447,Oceania,61700.0,2021-03-27
448,Oceania,63694.0,2021-03-28
449,Oceania,63694.0,2021-03-29
450,Oceania,63694.0,2021-03-30
451,Oceania,63694.0,2021-03-31
452,Oceania,63694.0,2021-04-01
453,Oceania,63694.0,2021-04-02
454,Oceania,63694.0,2021-04-03
455,Oceania,65576.0,2021-04-04
456,Oceania,65576.0,2021-04-05
457,Oceania,65576.0,2021-04-06
458,Oceania,65576.0,2021-04-07
459,Oceania,65576.0,2021-04-08
460,Oceania,65576.0,2021-04-09
461,Oceania,65576.0,2021-04-10
462,Oceania,67332.0,2021-04-11
463,Oceania,67332.0,2021-04-12
464,Oceania,67332.0,2021-04-13
465,Oceania,67332.0,2021-04-14
466,Oceania,67332.0,2021-04-15
467,Oceania,67332.0,2021-04-16
468,Oceania,67332.0,2021-04-17
469,Oceania,68748.0,2021-04-18
470,Oceania,68748.0,2021-04-19
471,Oceania,68748.0,2021-04-20
472,Oceania,68748.0,2021-04-21
473,Oceania,68748.0,2021-04-22
474,Oceania,68748.0,2021-04-23
475,Oceania,68748.0,2021-04-24
476,Oceania,70034.0,2021-04-25
477,Oceania,70034.0,2021-04-26
478,Oceania,70034.0,2021-04-27
479,Oceania,70034.0,2021-04-28
480,Oceania,70034.0,2021-04-29
481,Oceania,70034.0,2021-04-30
482,Oceania,70034.0,2021-05-01
483,Oceania,70779.0,2021-05-02
484,Oceania,70779.0,2021-05-03
485,Oceania,70779.0,2021-05-04
486,Oceania,70779.0,2021-05-05
487,Oceania,70779.0,2021-05-06
488,Oceania,70779.0,2021-05-07
489,Oceania,70779.0,2021-05-08
490,Oceania,72222.0,2021-05-09
491,Oceania,72222.0,2021-05-10
492,Oceania,72222.0,2021-05-11
493,Oceania,72222.0,2021-05-12
494,Oceania,72222.0,2021-05-13
495,Oceania,72222.0,2021-05-14
496,Oceania,72222.0,2021-05-15
497,Oceania,74098.0,2021-05-16
498,Oceania,74098.0,2021-05-17
499,Oceania,74098.0,2021-05-18
500,Oceania,74098.0,2021-05-19
501,Oceania,74098.0,2021-05-20
502,Oceania,74098.0,2021-05-21
503,Oceania,74098.0,2021-05-22
504,Oceania,75304.0,2021-05-23
505,Oceania,75304.0,2021-05-24
506,Oceania,75304.0,2021-05-25
507,Oceania,75304.0,2021-05-26
508,Oceania,75304.0,2021-05-27
509,Oceania,75304.0,2021-05-28
510,Oceania,75304.0,2021-05-29
511,Oceania,76297.0,2021-05-30
512,Oceania,76297.0,2021-05-31
513,Oceania,76297.0,2021-06-01
514,Oceania,76297.0,2021-06-02
515,Oceania,76297.0,2021-06-03
516,Oceania,76297.0,2021-06-04
517,Oceania,76297.0,2021-06-05
518,Oceania,77498.0,2021-06-06
519,Oceania,77498.0,2021-06-07
520,Oceania,77498.0,2021-06-08
521,Oceania,77498.0,2021-06-09
522,Oceania,77498.0,2021-06-10
523,Oceania,77498.0,2021-06-11
524,Oceania,77498.0,2021-06-12
525,Oceania,78417.0,2021-06-13
526,Oceania,78417.0,2021-06-14
527,Oceania,78417.0,2021-06-15
528,Oceania,78417.0,2021-06-16
529,Oceania,78417.0,2021-06-17
530,Oceania,78417.0,2021-06-18
531,Oceania,78417.0,2021-06-19
532,Oceania,79736.0,2021-06-20
533,Oceania,79736.0,2021-06-21
534,Oceania,79736.0,2021-06-22
535,Oceania,79736.0,2021-06-23
536,Oceania,79736.0,2021-06-24
537,Oceania,79736.0,2021-06-25
538,Oceania,79736.0,2021-06-26
539,Oceania,81857.0,2021-06-27
540,Oceania,81857.0,2021-06-28
541,Oceania,81857.0,2021-06-29
542,Oceania,81857.0,2021-06-30
543,Oceania,81857.0,2021-07-01
544,Oceania,81857.0,2021-07-02
545,Oceania,81857.0,2021-07-03
546,Oceania,84839.0,2021-07-04
547,Oceania,84839.0,2021-07-05
548,Oceania,84839.0,2021-07-06
